metric,year,value.x,country.x,SAP.x,value.y,country.y,SAP.y
GDP (constant 2010 US$),2014,103542597662,Angola,Has received IMF money,13991799669,Namibia,Angola has received IMF money
GDP (constant 2010 US$),2015,104519600362,Angola,Has received IMF money,14843393222,Namibia,Angola has received IMF money
GDP growth (annual %),2000,3.054624234,Angola,Has not received IMF money,3.492183429,Namibia,Angola has not received IMF money
GDP growth (annual %),2001,4.205998556,Angola,Has not received IMF money,1.177948639,Namibia,Angola has not received IMF money
GDP growth (annual %),2002,13.66568652,Angola,Has not received IMF money,4.788661276,Namibia,Angola has not received IMF money
GDP growth (annual %),2003,2.98985001,Angola,Has not received IMF money,4.239794373,Namibia,Angola has not received IMF money
GDP growth (annual %),2004,10.95286177,Angola,Has not received IMF money,12.269548,Namibia,Angola has not received IMF money
GDP growth (annual %),2005,15.02891532,Angola,Has not received IMF money,2.529262728,Namibia,Angola has not received IMF money
GDP growth (annual %),2006,11.54768318,Angola,Has not received IMF money,7.073175228,Namibia,Angola has not received IMF money
GDP growth (annual %),2007,14.01001824,Angola,Has not received IMF money,5.374044222,Namibia,Angola has not received IMF money
GDP growth (annual %),2008,11.16613833,Angola,Has not received IMF money,2.649811967,Namibia,Angola has not received IMF money
GDP growth (annual %),2009,0.8587126151,Angola,Has received IMF money,0.2959708996,Namibia,Angola has received IMF money
GDP growth (annual %),2010,4.859219584,Angola,Has received IMF money,6.039249546,Namibia,Angola has received IMF money
GDP growth (annual %),2011,3.471981372,Angola,Has received IMF money,5.091338198,Namibia,Angola has received IMF money
GDP growth (annual %),2012,8.542147337,Angola,Has received IMF money,5.061682013,Namibia,Angola has received IMF money
GDP growth (annual %),2013,4.954590478,Angola,Has received IMF money,5.614719701,Namibia,Angola has received IMF money
GDP growth (annual %),2014,4.822625549,Angola,Has received IMF money,6.351677961,Namibia,Angola has received IMF money
GDP growth (annual %),2015,0.9435756131,Angola,Has received IMF money,6.086376114,Namibia,Angola has received IMF money
GDP per capita (constant 2010 US$),2000,2195.630582,Angola,Has not received IMF money,4012.053604,Namibia,Angola has not received IMF money
GDP per capita (constant 2010 US$),2001,2213.681162,Angola,Has not received IMF money,3994.537586,Namibia,Angola has not received IMF money
GDP per capita (constant 2010 US$),2002,2433.804393,Angola,Has not received IMF money,4122.858435,Namibia,Angola has not received IMF money
GDP per capita (constant 2010 US$),2003,2423.293995,Angola,Has not received IMF money,4234.549936,Namibia,Angola has not received IMF money
GDP per capita (constant 2010 US$),2004,2597.456995,Angola,Has not received IMF money,4682.768954,Namibia,Angola has not received IMF money
GDP per capita (constant 2010 US$),2005,2883.978211,Angola,Has not received IMF money,4725.474369,Namibia,Angola has not received IMF money
GDP per capita (constant 2010 US$),2006,3102.650928,Angola,Has not received IMF money,4975.023121,Namibia,Angola has not received IMF money
GDP per capita (constant 2010 US$),2007,3409.503462,Angola,Has not received IMF money,5150.424494,Namibia,Angola has not received IMF money
GDP per capita (constant 2010 US$),2008,3652.153498,Angola,Has not received IMF money,5191.480934,Namibia,Angola has not received IMF money
GDP per capita (constant 2010 US$),2009,3549.577857,Angola,Has received IMF money,5112.644566,Namibia,Angola has received IMF money
GDP per capita (constant 2010 US$),2010,3587.883798,Angola,Has received IMF money,5324.61704,Namibia,Angola has received IMF money
GDP per capita (constant 2010 US$),2011,3579.960081,Angola,Has received IMF money,5497.566509,Namibia,Angola has received IMF money
GDP per capita (constant 2010 US$),2012,3748.449445,Angola,Has received IMF money,5675.615887,Namibia,Angola has received IMF money
GDP per capita (constant 2010 US$),2013,3796.882622,Angola,Has received IMF money,5890.353116,Namibia,Angola has received IMF money
GDP per capita (constant 2010 US$),2014,3843.198241,Angola,Has received IMF money,6154.488886,Namibia,Angola has received IMF money
GDP per capita (constant 2010 US$),2015,3748.320623,Angola,Has received IMF money,6412.098826,Namibia,Angola has received IMF money
GDP per capita growth (annual %),2000,-0.2679445375,Angola,Has not received IMF money,1.721034816,Namibia,Angola has not received IMF money
GDP per capita growth (annual %),2001,0.822113704,Angola,Has not received IMF money,-0.4365848318,Namibia,Angola has not received IMF money
GDP per capita growth (annual %),2002,9.943764019,Angola,Has not received IMF money,3.212408102,Namibia,Angola has not received IMF money
GDP per capita growth (annual %),2003,-0.4318505626,Angola,Has not received IMF money,2.709079209,Namibia,Angola has not received IMF money
GDP per capita growth (annual %),2004,7.187035527,Angola,Has not received IMF money,10.58480888,Namibia,Angola has not received IMF money
GDP per capita growth (annual %),2005,11.0308358,Angola,Has not received IMF money,0.9119692941,Namibia,Angola has not received IMF money
GDP per capita growth (annual %),2006,7.58232901,Angola,Has not received IMF money,5.280924889,Namibia,Angola has not received IMF money
GDP per capita growth (annual %),2007,9.890011506,Angola,Has not received IMF money,3.525639359,Namibia,Angola has not received IMF money
GDP per capita growth (annual %),2008,7.116873151,Angola,Has not received IMF money,0.7971467123,Namibia,Angola has not received IMF money
GDP per capita growth (annual %),2009,-2.808634457,Angola,Has received IMF money,-1.518571851,Namibia,Angola has received IMF money
GDP per capita growth (annual %),2010,1.079168937,Angola,Has received IMF money,4.146043621,Namibia,Angola has received IMF money
GDP per capita growth (annual %),2011,-0.220846531,Angola,Has received IMF money,3.248110949,Namibia,Angola has received IMF money
GDP per capita growth (annual %),2012,4.70645928,Angola,Has received IMF money,3.238694404,Namibia,Angola has received IMF money
GDP per capita growth (annual %),2013,1.292085644,Angola,Has received IMF money,3.783505318,Namibia,Angola has received IMF money
GDP per capita growth (annual %),2014,1.219832785,Angola,Has received IMF money,4.48420943,Namibia,Angola has received IMF money
GDP per capita growth (annual %),2015,-2.468715169,Angola,Has received IMF money,4.185724353,Namibia,Angola has received IMF money
GNI (constant 2010 US$),2000,28242682623,Angola,Has not received IMF money,7397432457,Namibia,Angola has not received IMF money
GNI (constant 2010 US$),2001,30852397452,Angola,Has not received IMF money,7428462459,Namibia,Angola has not received IMF money
GNI (constant 2010 US$),2002,38105326593,Angola,Has not received IMF money,7910678009,Namibia,Angola has not received IMF money
GNI (constant 2010 US$),2003,39621462156,Angola,Has not received IMF money,8505419377,Namibia,Angola has not received IMF money
GNI (constant 2010 US$),2004,43163453361,Angola,Has not received IMF money,9206530669,Namibia,Angola has not received IMF money
GNI (constant 2010 US$),2005,48897068661,Angola,Has not received IMF money,9193153525,Namibia,Angola has not received IMF money
GNI (constant 2010 US$),2006,53346170485,Angola,Has not received IMF money,9921321116,Namibia,Angola has not received IMF money
GNI (constant 2010 US$),2007,62050202508,Angola,Has not received IMF money,10148702784,Namibia,Angola has not received IMF money
GNI (constant 2010 US$),2008,65728562351,Angola,Has not received IMF money,10432962457,Namibia,Angola has not received IMF money
GNI (constant 2010 US$),2009,73551102041,Angola,Has received IMF money,10436359796,Namibia,Angola has received IMF money
GNI (constant 2010 US$),2010,75712633817,Angola,Has received IMF money,10849382547,Namibia,Angola has received IMF money
GNI (constant 2010 US$),2011,78217688885,Angola,Has received IMF money,11533015832,Namibia,Angola has received IMF money
GNI (constant 2010 US$),2012,85734028509,Angola,Has received IMF money,11931322827,Namibia,Angola has received IMF money
GNI (constant 2010 US$),2013,91234837544,Angola,Has received IMF money,13061173267,Namibia,Angola has received IMF money
GNI (constant 2010 US$),2014,97331168740,Angola,Has received IMF money,13960509909,Namibia,Angola has received IMF money
GNI (constant 2010 US$),2015,100053730554,Angola,Has received IMF money,14770316390,Namibia,Angola has received IMF money
GNI per capita (constant 2010 US$),2000,1722.590292,Angola,Has not received IMF money,4122.117463,Namibia,Angola has not received IMF money
GNI per capita (constant 2010 US$),2001,1820.656624,Angola,Has not received IMF money,4073.354451,Namibia,Angola has not received IMF money
GNI per capita (constant 2010 US$),2002,2175.033941,Angola,Has not received IMF money,4272.52484,Namibia,Angola has not received IMF money
GNI per capita (constant 2010 US$),2003,2186.436447,Angola,Has not received IMF money,4526.285153,Namibia,Angola has not received IMF money
GNI per capita (constant 2010 US$),2004,2301.051269,Angola,Has not received IMF money,4825.870685,Namibia,Angola has not received IMF money
